rxns,formula,normalized_OFD_exp_resp_simi,normalized_OFD_exp_resp,normalized_OFD_exp_simi,normalized_OFD_exp_only,normalized_OFD_no_data,OFD_exp_resp_simi,OFD_exp_resp,OFD_exp_simi,OFD_exp_only,OFD_no_data,FVA_PFD_exp_resp_simi_1,FVA_PFD_exp_resp_simi_2,FVA_PFD_exp_resp_1,FVA_PFD_exp_resp_2,FVA_PFD_exp_simi_1,FVA_PFD_exp_simi_2,FVA_PFD_exp_only_1,FVA_PFD_exp_only_2,FVA_PFD_no_data_1,FVA_PFD_no_data_2,PFD_bounded_exp_resp_simi,PFD_bounded_exp_resp,PFD_bounded_exp_simi,PFD_bounded_exp_only,PFD_bounded_no_data,FVA_OFD_exp_resp_simi_1,FVA_OFD_exp_resp_simi_2,FVA_OFD_exp_resp_1,FVA_OFD_exp_resp_2,FVA_OFD_exp_simi_1,FVA_OFD_exp_simi_2,FVA_OFD_exp_only_1,FVA_OFD_exp_only_2,FVA_OFD_no_data_1,FVA_OFD_no_data_2,OFD_bounded_exp_resp_simi,OFD_bounded_exp_resp,OFD_bounded_exp_simi,OFD_bounded_exp_only,OFD_bounded_no_data,related_responsiveness_constraints,related_similarity_constraints
RC00471,4h2oglt[c]  <=> pyr[c] + glx[c],0,0,0,0,0,0,0,0,0,0,-1000,999.749948537584,-1000,1000,-1000,1000,-1000,1000,-1000,1000,0,0,0,0,0,-5.95604097164478,5.50539878089166,-19.5310427045844,19.0545111129125,-19.4962927268136,19.1028444844167,-19.3386991619795,19.2284812633019,-50.4878099615405,49.9807152725268,0,0,0,0,0,ND,"ND"
RC01959,h2o[c] + Lfmkynr[c]  -> h[c] + for[c] + Lkynr[c],0.0140663650847861,0.00648135906670695,0.00557169010826951,0.00624500224227233,0,0.0196780327619356,0.01,0.00999999999999979,0.00999999999999979,0,0,0.0385509016190546,0,0.0505351694181519,0,0.0196997590576797,0,0.02993152055617,0,0.99326166611283,0,0,0,0,0,0,0.0224604121298012,0,0.0452468606378716,0,0.0196997590560945,0,0.0299238409300972,0,0.0682851748641941,0,0,0,0,0,ND,"ND"
RC00988,h2o[c] + nformanth[c]  <=> h[c] + for[c] + anth[c],0.00714825778316392,0.014733263801243,0,0,0,0.01,0.0227317506245318,0,0,0,0,0.038550901618175,0,0.0505351694181546,0,0.0196997590575281,0,0.0299315205561257,0,0.993261666112858,0,0,0,0,0,0.01,0.0324604121298131,0,0.0452750994951669,0,0.0196997590560953,0,0.0299238409301551,0,0.0682851748641724,1,0,0,0,0,ND,"ND"
RC01321,cdpchol[c] + dag_pl[c]  <=> h[c] + pchol[c] + cmp[c],0.0547293383951812,0.0533955409622488,0.0522995264017169,0.0536714538844682,0.0385206565483413,0.0765631851219518,0.0823832477304455,0.0938665384926789,0.0859430498217691,0.0474100388287297,0.0757078393856593,0.15044890194341,0.0757078393855125,0.411424344781657,0.0875133337369645,0.509499143732349,0.0812666737374743,9.34919319320537,0.0479016801227772,271.156995107258,1,1,1,1,1,0.0765082855407419,0.0933095204517273,0.0757078393857361,0.411424344779358,0.0875133337379808,0.509330682902301,0.0812672908778688,2.4430283808492,0.0479016801227772,12.3052199969063,1,1,1,1,1,ND,"ND"
RC02037,amet[c] + ethamp[c]  -> h[c] + ahcys[c] + methamp[c],0.0321154461104522,0.0321154461104522,0.0323462759792594,0.0386168679589479,0.0206189702209585,0.0449276552198393,0.0495504812801081,0.0580546931912999,0.0618364356982133,0.0253771941181038,0.0328531648035344,0.0650647768889725,0.0324411754196895,0.10321482921095,0.0388065660288133,0.107075065584435,0.0346991871599323,0.414969112304621,0.0231783988245773,16.9128450558929,1,1,1,1,1,0.0410516130070272,0.0535469243145722,0.0324411754196034,0.10321482921075,0.0388065660293815,0.107075065579005,0.0346995415012057,0.212898845293487,0.0231783988245897,1.01959349757594,1,1,1,1,1,ND,"ND"
RCC0021,2 amet[c] + methamp[c]  -> 2 h[c] + 2 ahcys[c] + cholp[c],0.0321154461104522,0.0321154461104522,0.0323462759792594,0.0386168679589479,0.0206189702209585,0.0449276552198393,0.0495504812801081,0.0580546931912999,0.0618364356982133,0.0253771941181038,0.0328531648035344,0.0650647768889725,0.0324411754196895,0.10321482921095,0.0388065660288133,0.107075065584435,0.0346991871599323,0.414969112304621,0.0231783988245773,16.9128450558929,1,1,1,1,1,0.0410516130070272,0.0535469243145722,0.0324411754196034,0.10321482921075,0.0388065660293815,0.107075065579005,0.0346995415012057,0.212898845293487,0.0231783988245897,1.01959349757594,1,1,1,1,1,ND,"ND"
RC02029,h2o[c] + pgp[c]  -> pi[c] + pglyc[c],0.0015513565392,0.0015513565392,0.00156000809125417,0.0015609672,0.00146011085744983,0.00217025824509836,0.00239356672456077,0.00279988308922417,0.00249954626026201,0.00179705951686141,0.00213743970540403,0.0034852796010069,0.00213743970539766,0.00882759295000899,0.00255906727572966,0.0081128195550732,0.00232229000074762,0.0465641950082924,0.00181569499340125,2.56441064290657,1,1,1,1,1,0.00216815181723954,0.00248500227697745,0.00213743970540288,0.0088275929497561,0.0025590672757583,0.00811281955430052,0.00232231339320924,0.0221733634590023,0.00181569499340125,0.142017680828158,1,1,1,1,1,ND,"ND"
RC03889,h2o[c] + nad[c] + am6sa[c]  -> 2 h[c] + nadh[c] + amuco[c],0.02121462286795,0.02121462286795,0,0,0,0.0296780327619356,0.0327317506245318,0,0,0,0.00325222120996943,0.0420582153254977,0,0.073598768874379,0,0.00830908934491758,0,0.0186564386213805,0,1.57227159174841,1,0,0,0,0,0.0238585150460007,0.0329280148472276,0,0.0727058870279178,0,0.00830908934368979,0,0.0186494083945754,0,0.107803046842421,1,0,0,0,0,ND,"ND"
RC01938,h[c] + h2o[c] + nadph[c] + amuco[c]  -> nadp[c] + nh4[c] + 2oxoadp[c],0.02121462286795,0.02121462286795,0,0,0,0.0296780327619356,0.0327317506245318,0,0,0,0.00325222120996943,0.0420582153254977,0,0.073598768874379,0,0.00830908934491758,0,0.0186564386213805,0,1.57227159174841,1,0,0,0,0,0.0238585150460007,0.0329280148472276,0,0.0727058870279178,0,0.00830908934368979,0,0.0186494083945754,0,0.107803046842421,1,0,0,0,0,ND,"ND"
RC01054,h2o[c] + adprib[c]  -> 2 h[c] + amp[c] + r5p[c],0,0,0,0,0,0,0,0,0,0,0,0.0381584536723417,0,0.160958512330274,0,0.224285665149377,0,2.67852524196583,0,77.5362522463462,0,0,0,0,0,0,0.00825292256384913,0,0.160958512329662,0,0.224285665121033,0,0.749401914153546,0,4.10972854852555,0,0,0,0,0,ND,"ND"
RC04144,atp[c] + pram[c] + gly[c]  <=> adp[c] + h[c] + pi[c] + gar[c],0,0,0,0,0,0,0,0,0,0,0,0.0100163785553671,0,0.0458600326581203,0,0.00207018290438479,0,0.00473960433695584,0,20.1230853933265,0,0,0,0,0,0,0.00216634555689434,0,0.0458600326578784,0,0.00207018290406784,0,0.00473777816475167,0,1.35349936722855,0,0,0,0,0,ND,"ND"
RC04325,gar[c] + 10fthf[c]  <=> h[c] + thf[c] + fgam[c],0,0,0,0,0,0,0,0,0,0,-0.0575216690507601,0.0575216690507797,-0.222164927406052,0.222164927406243,-0.00435457669498519,0.00435457669498958,-0.00963132727259388,0.00963132727259772,-1000,1000,0,0,0,0,0,-0.012440804976085,0.0124408049766777,-0.222164927405632,0.222164927404388,-0.00435457669431257,0.00435457669432123,-0.00962761631678188,0.00962761631678261,-83.3832498593481,83.3011921208779,0,0,0,0,0,ND,"ND"
RC04463,atp[c] + h2o[c] + gln-L[c] + fgam[c]  -> adp[c] + h[c] + pi[c] + glu-L[c] + fpram[c],0,0,0,0,0,0,0,0,0,0,0,0.0100163785553671,0,0.0458600326581203,0,0.00207018290438479,0,0.00473960433695584,0,20.1230853933266,0,0,0,0,0,0,0.00216634555689434,0,0.0458600326578784,0,0.00207018290406784,0,0.00473777816475167,0,1.35349936722854,0,0,0,0,0,ND,"ND"
RC04208,atp[c] + fpram[c]  -> adp[c] + 2 h[c] + pi[c] + air[c],0,0,0,0,0,0,0,0,0,0,0,0.0100163785553671,0,0.0458600326581203,0,0.00207018290438479,0,0.00473960433695584,0,20.1230853933266,0,0,0,0,0,0,0.00216634555689434,0,0.0458600326578784,0,0.00207018290406784,0,0.00473777816475167,0,1.35349936722854,0,0,0,0,0,ND,"ND"
RC04209,co2[c] + air[c]  <=> h[c] + 5aizc[c],0,0,0,0,0,0,0,0,0,0,0,0.0100163785553671,0,0.0458600326581203,0,0.00207018290438479,0,0.00473960433695584,0,20.1230853933266,0,0,0,0,0,0,0.00216634555689434,0,0.0458600326578784,0,0.00207018290406784,0,0.00473777816475167,0,1.35349936722855,0,0,0,0,0,ND,"ND"
RC04591,atp[c] + asp-L[c] + 5aizc[c]  <=> adp[c] + h[c] + pi[c] + 25aics[c],0,0,0,0,0,0,0,0,0,0,0,0.0100163785553671,0,0.0458600326581203,0,0.00207018290438479,0,0.00473960433695584,0,20.1230853933266,0,0,0,0,0,0,0.00216634555689434,0,0.0458600326578784,0,0.00207018290406784,0,0.00473777816475167,0,1.35349936722855,0,0,0,0,0,ND,"ND"
RC04559,25aics[c]  <=> fum[c] + aicar[c],0,0,0,0,0,0,0,0,0,0,0,0.0100163785553671,0,0.0458600326581203,0,0.00207018290438479,0,0.00473960433695584,0,20.1230853933266,0,0,0,0,0,0,0.00216634555689434,0,0.0458600326578784,0,0.00207018290406784,0,0.00473777816475167,0,1.35349936722855,0,0,0,0,0,ND,"ND"
RC04560,10fthf[c] + aicar[c]  <=> thf[c] + fprica[c],0,0,-0.00557169010826456,-0.00624500224226674,-0.0681672354990865,0,0,-0.0099999999999909,-0.00999999999999084,-0.0838981359988793,-0.028115338221971,0.00968982152088491,-0.114756174218875,0.0393541397958844,-0.0741053858525852,-0.00999999999999091,-0.456381797018667,-0.00999999999999091,-12.6828563161077,20.1230853933266,0,0,1,1,0,-0.00669099539366777,0.00209571769702983,-0.114381325175261,0.0393541397956032,-0.0741053858442528,-0.0099999999999909,-0.235586809231963,-0.00999999999999084,-0.900144892863977,1.35349936722855,0,0,1,1,0,ND,"ND"
RC01127,h2o[c] + imp[c]  <=> fprica[c],0,0,0.00557169010826456,0.00624500224226674,0.0681672354990865,0,0,0.0099999999999909,0.00999999999999084,0.0838981359988793,-0.00968982152088491,0.028115338221971,-0.0393541397958844,0.114756174218875,0.00999999999999091,0.0741053858525852,0.00999999999999091,0.456381797018667,-20.1230853933266,12.6828563161077,0,0,1,1,0,-0.00209571769702983,0.00669099539366777,-0.0393541397956032,0.114381325175261,0.0099999999999909,0.0741053858442528,0.00999999999999084,0.235586809231963,-1.35349936722855,0.900144892863977,0,0,1,1,0,ND,"ND"
RC01126,h2o[c] + imp[c]  -> pi[c] + ins[c],0.00714825778316392,0,0,0.00624500224227247,0,0.01,0,0,0.01,0,0,0.30662706690777,0,1.25553607451228,0,0.849508463949777,0,9.81562607975927,0,274.709703542879,0,0,0,0,0,0,0.095236852971277,0,1.16738983981688,0,0.849508463884367,0,2.80656579226112,0,12.5836777141937,0,0,0,0,0,ND,"ND"
RC01863,pi[c] + ins[c]  <=> r1p[c] + hxan[c],0.00714825778316392,0,0.111386373788714,0.142392738488123,0,0.01,0,0.199914876140351,0.228010708345732,0,-0.0429351411580707,0.420877519209857,-0.199992247005575,1.3755360669983,-0.0541516631811458,1.00591713196452,-0.400374494325406,9.98478538926598,-17.2105465436186,275.446208451546,0,0,0,0,0,-0.000955044720782604,0.252742390848933,-0.183244854239505,1.28282707692167,-0.0541516631735972,1.00591713190287,-0.202173841719444,2.93050075051036,-1.15645522473528,12.6271775306793,0,0,0,0,0,ND,"ND"
RC01132,prpp[c] + hxan[c]  -> ppi[c] + imp[c],0.00714825778316392,0.00648135906670695,0,0,0,0.01,0.01,0,0,0,0,0.26187126579919,0,1.37553606700561,0,0.508901524622142,0,9.24036263700625,0,270.580379213005,0,0,0,0,0,0,0.103771106342848,0,1.28326893495139,0,0.508901524569213,0,2.35384079441277,0,12.2476092657819,0,0,0,0,0,ND,"ND"
RC00185,atp[c] + adn[c]  -> adp[c] + h[c] + amp[c],0.0158973782491759,0.142948614062903,0.00557169010820122,0.0145035427085792,0,0.022239514482282,0.22055345582872,0.00999999999987722,0.0232242393932296,0,0.00999999999976353,0.520251887327605,0.00999999999976353,2.74107213407543,0.00999999999976353,1.08862544679434,0.00999999999976353,18.4907252741211,0,541.16075842602,1,1,1,1,0,0.00999999999976353,0.234498298264617,0.00999999999976353,2.59494703775372,0.00999999999987722,1.08862544662205,0.00999999999987722,5.0767496753524,0,28.6584531912941,1,1,1,1,0,ND,"ND"
RC00183,amp[c] + h2o[c]  -> pi[c] + adn[c],0.00714825778316392,0,0,7.66945854639382e-14,0.0136266045129212,0.01,0,0,1.22809540314961e-13,0.0167712055543653,0,0.431518570276476,0,2.51107214886695,0,1.06960138646972,0,18.4892826142977,0,541.929640929033,0,0,0,0,0,0,0.103328974373111,0,2.36969513620906,0,1.06960138634546,1.2275402916373e-13,5.09065817254158,0,28.7738038319982,0,0,0,0,0,ND,"ND"
RC01561,pi[c] + adn[c]  <=> r1p[c] + ade[c],0.116320248997859,-0.0205468394648467,0.00557169010826456,-0.00624500224226679,0.0136266045129426,0.162725313672689,-0.0317014367717883,0.00999999999999091,-0.00999999999999092,0.0167712055543916,-0.342218969980807,0.376537378966941,-0.544132734149253,1.33217601590461,-0.825500662026152,0.657687286984609,-5.52911799732361,9.72797472485834,-158.31663908819,273.808789892732,0,0,0,0,0,-0.114425430428994,0.212544060415427,-0.542440011768155,1.24085300254943,-0.825500661960971,0.657678352135792,-1.9143516586614,2.67226698842682,-6.50310506575613,12.4778030404726,0,0,0,0,0,ND,"ND"
RC00190,prpp[c] + ade[c]  -> amp[c] + ppi[c],0,0,0,0,0,0,0,0,0,0,0,0.240192312134629,0,1.36553606695334,0,0.432453524856875,0,9.24036263699584,0,270.580379213004,0,0,0,0,0,0,0.0814938594024922,0,1.27326893495136,0,0.432453524806706,0,2.35247225803408,0,12.247609265782,0,0,0,0,0,ND,"ND"
RC02748,pi[c] + din[c]  <=> hxan[c] + 2dr1p[c],0.00714825778316392,0.00648135906670695,0.0297562536999289,0.0183428384727332,0,0.01,0.01,0.0534061534681622,0.0293720286416719,0,-0.0256425593173449,0.354343118194092,-0.12357170438032,1.00282681612461,-0.0500862153507591,0.650819296055337,-0.385687394221254,6.76655425119169,-17.4855861275785,151.67107384501,0,0,0,0,0,0.01,0.244225108916812,-0.118720798032637,0.924179302080896,-0.0500862153486157,0.650819296020678,-0.189567799101785,1.84199887206463,-1.13582710243008,6.31370452030171,1,0,0,0,0,ND,"ND"
RC02557,pi[c] + dad-2[c]  <=> ade[c] + 2dr1p[c],0.0133985816818361,0.014065480398293,-0.00557169010826456,0.00624500224226679,0.0245878407149991,0.0187438423295161,0.0217014367720248,-0.00999999999999091,0.00999999999999092,0.0302619578030772,-0.324926732154088,0.332218969981938,-0.969466765023829,0.534132734149326,-0.606134779264338,0.825500662024329,-6.71351698322265,5.52911799732011,-151.389285912467,158.316639088187,0,0,0,0,0,-0.214657084038239,0.104425430425299,-0.888504558098413,0.532440011768673,-0.606134779230831,0.82550066196377,-1.80026018419655,1.91438086103049,-6.28454021661719,6.50310506575613,0,0,0,0,0,ND,"ND"
RC02088,h2o[c] + damp[c]  -> pi[c] + dad-2[c],0.020546839465,0.020546839465,0.0241845635916643,0.024587840715,0.024587840714999,0.0287438423295161,0.0317014367720248,0.0434061534681713,0.0393720286416628,0.0302619578030769,0.024131277290333,0.332218969981161,0.00516684853115806,0.534132734149273,0.0306015045810268,0.825500661977189,0,5.52911799732124,0,158.316639088185,1,1,1,0,0,0.0280925449427184,0.114425430429451,0.0064752517461957,0.532442293713788,0.0306015045831151,0.825500661961991,0,1.9221977152365,0,6.51183956906902,1,1,1,0,0,ND,"Model predicts forward flux. Leave-one-out analysis indicates no related metabolite constraints. Leave-one-in analysis indicates the following related metabolites: ala-L[c], amp[m], dag_pl[c], dlnlcgcoa[c], gdpmann[c], gtp[c], ivcoa[m], lgnccoa[c], malcoa[c], man6p[c], pmtcoa[c], q[m], qh2[m], stcoa[c]."
RC01547,atp[c] + damp[c]  <=> adp[c] + dadp[c],0.00404100125,0.00404100125,0.000403277123335688,0,0,0.00565312747886296,0.00623480539869727,0.000723796757355788,0,0,-0.296710025825358,0.00610689709752409,-0.492952221455147,0.00812184190337511,-0.780462838241742,0.0037594283051138,-5.47608072937899,0.00644238340018291,-157.945262547203,0.126904995120867,0,0,0,0,0,-0.0794962582614254,0.00597100541726951,-0.492032339429022,0.00688925904184393,-0.780462838168896,0.00375942830488082,-1.8787834922916,0.00644238340018291,-6.47796274856626,0.00907142915241366,0,0,0,0,0,ND,"ND"
RC02017,adp[c] + trdrd[c]  -> h2o[c] + dadp[c] + trdox[c],0,0,0,0,0.00380327761632632,0,0,0,0,0.00468095706624798,8.67361737988404e-19,0.302545905818452,-6.33174068731535e-16,0.499720221345847,0,0.780817839925091,0,5.47608072936475,0,158.006298125071,0,0,0,0,0,0,0.0852368529723187,0,0.498673698370313,0,0.780817839850202,0,1.87984242501956,0,6.48349554205678,0,0,0,0,0,ND,"ND"
RC01138,h[c] + pep[c] + dadp[c]  -> pyr[c] + datp[c],0,0.00404100125,0,0,0.00380327761632632,0,0.00623480539869727,0,0,0.00468095706624798,0,1.03066185230511,0,1.07756736244333,0,0.935868380426352,0,18.4907252739939,0,547.885849361735,0,0,0,0,0,0,0.614144112012474,0,1.07756736243881,0,0.935868380331914,0,6.10721956401023,0,24.9953294598371,0,0,0,0,0,ND,"ND"
RC01137,atp[c] + dadp[c]  <=> adp[c] + datp[c],0.00404100125,0,0.000403277123335672,0,0,0.00565312747886296,0,0.00072379675735576,0,0,-1.02491070612321,0.00610689731506145,-1.07166946155319,0.0081218419033761,-0.935270200158612,0.00375942830543645,-18.4907252739914,0.00644238340018291,-547.826384519802,0.126904995120867,0,0,0,0,0,-0.608423152856582,0.00597100541727097,-1.07166946154325,0.00688917309942788,-0.93527020006086,0.00375942830487314,-6.10639251061291,0.00644238340018291,-24.9900222713402,0.00907130020550539,0,0,0,0,0,ND,"ND"
RC00089,atp[c]  -> ppi[c] + camp[c],0,0,0,0,0,0,0,0,0,0,0,0.0771733403005701,0,0.328185977523804,0,0.00862398357294896,0,0.0192226358720949,0,270.580379213001,0,0,0,0,0,0,0.0166910747187038,0,0.328185977534694,0,0.00862398357151903,0,0.0192152293804274,0,14.3292265956471,0,0,0,0,0,ND,"ND"
RC00191,h2o[c] + camp[c]  -> h[c] + amp[c],0,0,0,0,0,0,0,0,0,0,0,0.0771733402997289,0,0.328185977536101,0,0.00862398357272998,0,0.0192226358720623,0,270.580379213005,0,0,0,0,0,0,0.0166910747175083,0,0.328185977533757,0,0.00862398357154419,0,0.0192152293796775,0,14.3292265956471,0,0,0,0,0,ND,"ND"
RC00509,atp[c] + aps[c]  <=> adp[c] + h[c] + paps[c],0.00714825778332646,0.00648135906670106,0,0,0,0.0100000000002274,0.00999999999999091,0,0,0,0,0.10388462026359,0,0.387527091727917,0,2.22382377900009,0,18.4807252740332,0,541.16075842601,0,0,0,0,0,0,0.0303053956952088,0,0.387527091725334,0,2.13386587342196,0,5.066749675347,0,28.658453191294,0,0,0,0,0,ND,"ND"
RC00529,atp[c] + h[c] + so4[c]  <=> ppi[c] + aps[c],0.00714825778332646,0,0,0,0,0.0100000000002274,0,0,0,0,0,0.0468678752247762,0,0.180216242208612,0,0.00859380623974778,0,0.0192026888256689,0,180.386919475337,0,0,0,0,0,0,0.0191608435328885,0,0.180216242207154,0,0.00859380623833551,0,0.0191952900189206,0,9.55281773043134,0,0,0,0,0,ND,"ND"
RC00961,h2o[c] + idp[c]  <=> h[c] + pi[c] + imp[c],0,0,0,0,0,0,0,0,0,0,-0.0953516658132221,0.00249439513805177,-0.379030541526508,0.00366708385658476,-2.23382377876099,0.00373613974640038,-18.4907252740124,0.00483764068827814,-541.160758425997,0.062086492479466,0,0,0,0,0,-0.0217724412306715,0.000544803474417538,-0.379030541523132,0.00324342074467252,-2.09920900989121,0.003716151877009,-4.59261574326562,0.00384653680028899,-23.3546537903976,0.00433971340191874,0,0,0,0,0,ND,"ND"
RC00722,atp[c] + idp[c]  <=> adp[c] + itp[c],-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0.00249439513805177,0.0953516658132221,-0.00366708385658476,0.379030541526508,-0.00373613974640038,2.23382377876099,-0.00483764068827814,18.4907252740124,-0.062086492479466,541.160758425997,0,0,0,0,0,-0.000544803474417538,0.0217724412306715,-0.00324342074467252,0.379030541523132,-0.003716151877009,2.09920900989121,-0.00384653680028899,4.59261574326562,-0.00433971340191874,23.3546537903976,0,0,0,0,0,ND,"ND"
RC00720,h2o[c] + itp[c]  -> h[c] + ppi[c] + imp[c],0,0,0,0,0,0,0,0,0,0,0,0.0953516658145677,0,0.379030541526777,0,2.23382377896779,0,18.4907252739957,0,541.160758426009,0,0,0,0,0,0,0.0217724412309748,0,0.379030541523921,0,2.09920900990525,0,4.59261574326889,0,23.3546537903975,0,0,0,0,0,ND,"ND"
RC01134,2 h[c] + nadph[c] + gmp[c]  -> nadp[c] + nh4[c] + imp[c],0,0,0.179452301685631,0.199817831902722,0,0,0,0.322078755635178,0.319964387762992,0,0,0.0727392957527062,0,0.355374882479917,0.00999999999976353,1.08217323959475,0.00999999999976353,9.66790942993615,0,225.562871420057,0,0,1,1,0,0,0.0157320781455418,0,0.354135545353267,0.00999999999987722,1.08216720559172,0.00999999999987722,2.39685390992587,0,10.3987897395068,0,0,1,1,0,ND,"ND"
RC01130,h2o[c] + nad[c] + imp[c]  -> h[c] + nadh[c] + xmp[c],0.0142965155663278,0.158466178341483,0.187550548794425,0.187327827418183,0,0.02,0.24449529290158,0.336613388666499,0.299964387763001,0,0.00999999999976353,0.273091584282523,0.00999999999976353,0.601232786619823,0.00999999999976353,1.19850644685705,0.00999999999976353,9.82562607974118,0,227.242551975162,1,1,1,1,0,0.00999999999976353,0.223663206050775,0.00999999999976353,0.599913604626292,0.00999999999987722,1.1984449523686,0.00999999999987722,2.55128554244082,0,10.5584943816266,1,1,1,1,0,ND,"ND"
RC01230,atp[c] + nh4[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + gmp[c],0.00714825778316392,0,0.00557169010826963,0.00624500224227247,0,0.01,0,0.01,0.01,0,0,0.208231916562984,0,0.431987539176588,0,0.731800105467739,0,9.25036263699609,0,223.167768098289,0,0,0,0,0,0,0.064169006223862,0,0.431987539170963,0,0.731800105438529,0,2.06885399783292,0,10.2759468472462,0,0,0,0,0,ND,"ND"
RC01231,atp[c] + h2o[c] + gln-L[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + glu-L[c] + gmp[c],0.00714825778316392,0.0936267650044857,0,0,0,0.01,0.144455451458355,0,0,0,0,0.197535564537099,0,0.474441302811507,0,0.553616586651923,0,6.23989223123769,0,165.763605437323,0,0,0,0,0,0.01,0.100257966480788,0,0.474441302810141,0,0.553584771895926,0,1.5314861458128,0,7.91975016145787,1,0,0,0,0,ND,"ND"
RC02719,h2o[c] + xmp[c]  -> pi[c] + xtsn[c],0.00714825778316392,0.0648394133369972,0.181978858686155,0.18108282517591,0,0.01,0.100039841443225,0.326613388666499,0.289964387763001,0,0,0.390509954319602,0,1.35936145484111,0,1.18850644680321,0,9.81562607974048,0,274.709703542875,0,0,0,0,0,0,0.214349449133264,0,1.27306665427494,0,1.18847569956668,0,2.81469932977968,0,12.5645117681708,0,0,0,0,0,ND,"ND"
RC02297,pi[c] + xtsn[c]  <=> r1p[c] + xan[c],0.00714825778316392,0.0648394133369972,0.181978858686155,0.18108282517591,0,0.01,0.100039841443225,0.326613388666499,0.289964387763001,0,-0.0342091897139548,0.390509954290329,-0.16931597548752,1.35936145483926,-0.0536132478418708,1.18850644691315,-0.433141998609815,9.81562607971379,-18.2752452697977,274.709703542879,0,0,0,0,0,-0.00498712613797859,0.214349449134438,-0.163385247889235,1.27306665425799,-0.0536132478314886,1.18847569956699,-0.218895290406895,2.81469932977969,-1.24346700269871,12.5645117681707,0,0,0,0,0,ND,"ND"
RC02142,prpp[c] + xan[c]  -> ppi[c] + xmp[c],0.00714825778316392,0,0,0,0,0.01,0,0,0,0,0,0.239848273409348,0,1.25553607448156,0,0.723874417360817,0,9.24036263700776,0,270.580379213,0,0,0,0,0,0,0.0607049660271224,0,1.16734058742322,0,0.723854043671039,0,2.35384079442287,0,12.2476092657819,0,0,0,0,0,ND,"ND"
RC02103,h2o[c] + nad[c] + xan[c]  <=> h[c] + nadh[c] + urate[c],0,0,0.323121486174798,0.341818402136767,0,0,0,0.579934418275011,0.547347124750405,0,-0.0509774427933149,0.124961631287872,-0.176644058638102,0.360210788956579,-0.144196759008207,0.691173122255808,-4.82651903531881,0.997907688702583,-351.499881952227,29.7228962690481,0,0,0,0,0,-0.0110254176283897,0.0334767656464807,-0.176644058636717,0.360176360701493,-0.144196758981095,0.691108307572254,-2.04731530988761,0.745932500426795,-14.6451865627503,1.99983853461595,0,0,0,0,0,ND,"ND"
RC02107,h2o[c] + o2[c] + xan[c]  -> h2o2[c] + urate[c],0,0,0,0,0,0,0,0,0,0,0,0.115043338084716,0,0.297415577044475,0,0.667147133689726,0,5.54421758219796,0,361.70684844418,0,0,0,0,0,0,0.0248816099533624,0,0.29741557704219,0,0.667147133610683,0,2.54530198021821,0,15.1301432116951,0,0,0,0,0,ND,"ND"
RC01768,h2o[c] + nad[c] + hxan[c]  -> h[c] + nadh[c] + xan[c],0,0,0.141142627488643,0.160735576960856,0,0,0,0.253321029608513,0.257382736987404,0,0,0.151175225248098,0,0.326722584137935,0,0.838541934770625,0,5.36460407077729,0,136.123492098083,0,0,0,0,0,0,0.0334767656432536,0,0.326722584136077,0,0.838541934742092,0,1.69473234317772,0,6.09329516213049,0,0,0,0,0,ND,"ND"
RC01769,h2o[c] + o2[c] + hxan[c]  -> h2o2[c] + xan[c],0,0,0,0,0,0,0,0,0,0,0,0.115001540743262,0,0.266915656704784,0,0.583073824322374,0,2.92614767496646,0,103.262421677911,0,0,0,0,0,0,0.0248816099533503,0,0.26691565670397,0,0.583073824264218,0,1.22079127487205,0,5.59041896424722,0,0,0,0,0,ND,"ND"
RC01227,h2o[c] + gmp[c]  -> pi[c] + gsn[c],0.0152825315908435,0.243001003241805,0,0,0.168422083090605,0.0213793794997684,0.37492291468627,0,0,0.207288717649984,0,0.445341498614386,0,1.66654528249964,0,0.786152476264331,0,9.24036263700779,0,271.183209430874,0,0,0,0,0,0,0.277323637077727,0,1.52396776735943,0,0.78615247622656,0,2.47898471318993,0,12.4945139307377,0,0,0,0,0,ND,"ND"
RC02147,pi[c] + gsn[c]  <=> r1p[c] + gua[c],0.0152825315908435,0.243001003241805,0,0,0.168422083090562,0.0213793794997684,0.37492291468627,0,0,0.207288717649931,-0.0410187814494848,0.445341498581269,-0.178076538914675,1.66654528245345,-0.0658134702566521,0.786152476339906,-0.422419712448317,9.24036263699217,-16.7841370871436,271.183209430858,0,0,0,0,0,-0.00803314181354198,0.277323637082986,-0.177718559595728,1.52396776736287,-0.0658134702482483,0.786152476225326,-0.221547108329381,2.47898471317783,-1.12684523933331,12.4945139307376,0,0,0,0,0,ND,"ND"
